 written on  8Nov2023 at 18:51:46 
         176
           1
    1
    0    0    0    1    1   -0.924580    0.000000
    0    0    0    2    1    0.000000    0.000000
    0    0    0    3    1    0.000001   -0.000000
    0    0    0    4    1   -0.035654    0.000000
    0    0    0    5    1   -0.000087   -0.000000
    0    0    0    6    1   -0.574099   -0.000000
    0    0    0    7    1   -0.000001    0.000000
    0    0    0    8    1    0.000000    0.000000
    0    0    0    9    1    0.354945    0.000000
    0    0    0   10    1    0.108294    0.000000
    0    0    0   11    1    0.085915   -0.000000
    0    0    0   12    1   -0.000000   -0.000000
    0    0    0   13    1    0.000000   -0.000000
    0    0    0   14    1   -0.062289    0.000000
    0    0    0   15    1    0.000041   -0.000000
    0    0    0   16    1   -0.574108    0.000000
    0    0    0   17    1    0.000001    0.000000
    0    0    0   18    1    0.000000   -0.000000
    0    0    0   19    1    0.354969   -0.000000
    0    0    0   20    1   -0.108335    0.000000
    0    0    0   21    1    0.022896    0.000000
    0    0    0   22    1    0.000001   -0.000000
    0    0    0   23    1   -0.000001   -0.000000
    0    0    0   24    1   -0.007663    0.000000
    0    0    0   25    1    0.034478    0.000000
    0    0    0   26    1    0.013347   -0.000000
    0    0    0   27    1    0.000000    0.000000
    0    0    0   28    1    0.000001    0.000000
    0    0    0   29    1    0.021578    0.000000
    0    0    0   30    1   -0.000004   -0.000000
    0    0    0   31    1   -0.110960   -0.000000
    0    0    0   32    1   -0.000001   -0.000000
    0    0    0   33    1    0.000001    0.000000
    0    0    0   34    1   -0.365968   -0.000000
    0    0    0   35    1    0.201523    0.000000
    0    0    0   36    1    0.020677    0.000000
    0    0    0   37    1    0.000001   -0.000000
    0    0    0   38    1    0.000000    0.000000
    0    0    0   39    1    0.011414   -0.000000
    0    0    0   40    1   -0.007699   -0.000000
    0    0    0   41    1    0.020675   -0.000000
    0    0    0   42    1   -0.000001   -0.000000
    0    0    0   43    1    0.000000    0.000000
    0    0    0   44    1    0.011412   -0.000000
    0    0    0   45    1    0.007692   -0.000000
    0    0    0   46    1   -0.111052    0.000000
    0    0    0   47    1    0.000001    0.000000
    0    0    0   48    1    0.000001   -0.000000
    0    0    0   49    1   -0.365892    0.000000
    0    0    0   50    1   -0.201495    0.000000
    0    0    0   51    1    0.022888    0.000000
    0    0    0   52    1   -0.000001   -0.000000
    0    0    0   53    1   -0.000001   -0.000000
    0    0    0   54    1   -0.007664   -0.000000
    0    0    0   55    1   -0.034489    0.000000
    0    0    0   56    1    0.016124    0.000000
    0    0    0   57    1    0.000000   -0.000000
    0    0    0   58    1   -0.000000   -0.000000
    0    0    0   59    1    0.027093    0.000000
    0    0    0   60    1   -0.043405   -0.000000
    0    0    0   61    1    0.013340   -0.000000
    0    0    0   62    1    0.000000   -0.000000
    0    0    0   63    1   -0.000001   -0.000000
    0    0    0   64    1   -0.016281    0.000000
    0    0    0   65    1   -0.000007    0.000000
    0    0    0   66    1   -0.129810    0.000000
    0    0    0   67    1    0.000000    0.000000
    0    0    0   68    1    0.000001    0.000000
    0    0    0   69    1   -0.160826   -0.000000
    0    0    0   70    1    0.161500    0.000000
    0    0    0   71    1   -0.129790    0.000000
    0    0    0   72    1   -0.000000    0.000000
    0    0    0   73    1    0.000001   -0.000000
    0    0    0   74    1   -0.160805   -0.000000
    0    0    0   75    1   -0.161509   -0.000000
    0    0    0   76    1    0.016164    0.000000
    0    0    0   77    1   -0.000000    0.000000
    0    0    0   78    1   -0.000000    0.000000
    0    0    0   79    1    0.027078   -0.000000
    0    0    0   80    1    0.043394    0.000000
    0    0    0   81    1    0.664116   -0.000000
    0    0    0   82    1    0.522350   -0.000000
    0    0    0   83    1   -0.025261   -0.000000
    0    0    0   84    1   -0.664115    0.000000
    0    0    0   85    1    0.522354   -0.000000
    0    0    0   86    1   -0.025261    0.000000
    0    0    0   87    1   -0.053540    0.000000
    0    0    0   88    1    0.024341    0.000000
    0    0    0   89    1    0.017820   -0.000000
    0    0    0   90    1    0.053554    0.000000
    0    0    0   91    1    0.024342    0.000000
    0    0    0   92    1    0.017820   -0.000000
    0    0    0   93    1   -0.053536   -0.000000
    0    0    0   94    1   -0.024343   -0.000000
    0    0    0   95    1    0.017822   -0.000000
    0    0    0   96    1    0.053551   -0.000000
    0    0    0   97    1   -0.024344   -0.000000
    0    0    0   98    1    0.017823   -0.000000
    0    0    0   99    1    0.664066   -0.000000
    0    0    0  100    1   -0.522402   -0.000000
    0    0    0  101    1   -0.025276    0.000000
    0    0    0  102    1   -0.664068   -0.000000
    0    0    0  103    1   -0.522403    0.000000
    0    0    0  104    1   -0.025276   -0.000000
    0    0    0  105    1   -0.024242   -0.000000
    0    0    0  106    1   -0.007821    0.000000
    0    0    0  107    1    0.006808    0.000000
    0    0    0  108    1    0.024259    0.000000
    0    0    0  109    1   -0.007823    0.000000
    0    0    0  110    1    0.006809    0.000000
    0    0    0  111    1   -0.031551    0.000000
    0    0    0  112    1   -0.001426    0.000000
    0    0    0  113    1   -0.013062   -0.000000
    0    0    0  114    1    0.031571   -0.000000
    0    0    0  115    1   -0.001426    0.000000
    0    0    0  116    1   -0.013064   -0.000000
    0    0    0  117    1    0.343620    0.000000
    0    0    0  118    1   -0.000040    0.000000
    0    0    0  119    1   -0.666754    0.000000
    0    0    0  120    1   -0.343625   -0.000000
    0    0    0  121    1   -0.000040   -0.000000
    0    0    0  122    1   -0.666750   -0.000000
    0    0    0  123    1    0.071036   -0.000000
    0    0    0  124    1    0.098518    0.000000
    0    0    0  125    1    0.055310    0.000000
    0    0    0  126    1   -0.071026    0.000000
    0    0    0  127    1    0.098517   -0.000000
    0    0    0  128    1    0.055309    0.000000
    0    0    0  129    1   -0.011827    0.000000
    0    0    0  130    1   -0.000001    0.000000
    0    0    0  131    1   -0.010069    0.000000
    0    0    0  132    1    0.011856   -0.000000
    0    0    0  133    1   -0.000001    0.000000
    0    0    0  134    1   -0.010071    0.000000
    0    0    0  135    1    0.071029   -0.000000
    0    0    0  136    1   -0.098503   -0.000000
    0    0    0  137    1    0.055271    0.000000
    0    0    0  138    1   -0.071019    0.000000
    0    0    0  139    1   -0.098502   -0.000000
    0    0    0  140    1    0.055270    0.000000
    0    0    0  141    1    0.024486   -0.000000
    0    0    0  142    1    0.000000   -0.000000
    0    0    0  143    1   -0.000510    0.000000
